adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,moods,is_happy,is_sad,is_tense,is_scary,is_romantic,is_uplifting,is_emotional,is_suspense,is_light_hearted,is_dark,is_reflective,is_adventurous
False,,15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",,9276,tt0133751,en,The Faculty,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet! As mind-controlling parasites rapidly begin spreading from the faculty to the students' bodies, it's ultimately up to the few who are left – an unlikely collection of loners, leaders, nerds and jocks – to save the world from alien domination.",13.462253,/6L1SgKyzDy5x2oEskUyfMcdVed2.jpg,"[{'name': 'Dimension Films', 'id': 7405}, {'name': 'Los Hooligans Productions', 'id': 11705}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-12-25,40283321.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Take me to your teacher.,The Faculty,False,6.2,500.0,"['Suspense', 'Reflective', 'Scary']",False,False,False,True,False,False,False,True,False,False,True,False
False,,65000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,1538,tt0369339,en,Collateral,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,13.455112,/fmkv2eRuYCTq7A5jzMBNgoNe1vA.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Parkes/MacDonald Productions', 'id': 11084}, {'name': 'Edge City', 'id': 11463}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-08-04,217764291.0,120.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,It started like any other night.,Collateral,False,7.0,1476.0,"['Tense', 'Dark', 'Emotional']",False,False,True,False,False,False,True,False,False,True,False,False
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,354282,tt4536768,en,Science Fiction Volume One: The Osiris Child,"Set in the future in a time of interplanetary colonization, an unlikely pair race against an impending global crisis and are confronted by the monsters that live inside us all.",13.454531,/3sx69bH2n2tgvknvq2VROJ6lEXS.jpg,"[{'name': 'Storm Vision Entertainment', 'id': 37723}, {'name': 'Eclectik Vision', 'id': 53020}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2017-08-31,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Science Fiction Volume One: The Osiris Child,False,5.4,55.0,"['Reflective', 'Suspense']",False,False,False,False,False,False,False,True,False,False,True,False
False,,10900000,"[{'id': 18, 'name': 'Drama'}]",,205601,tt2404181,en,Belle,"BELLE is inspired by the true story of Dido Elizabeth Belle, the illegitimate mixed race daughter of a Royal Navy Admiral. Raised by her aristocratic great-uncle Lord Mansfield and his wife, Belle's lineage affords her certain privileges, yet the color of her skin prevents her from fully participating in the traditions of her social standing. Left to wonder if she will ever find love, Belle falls for an idealistic young vicar's son bent on change who, with her help, shapes Lord Mansfield's role as Lord Chief Justice to end slavery in England",13.454169,/r0Vp6yjsKD41xF1h6lzRztgV201.jpg,"[{'name': 'Isle of Man Film', 'id': 2268}, {'name': 'DJ Films', 'id': 5654}, {'name': 'British Film Institute (BFI)', 'id': 7281}, {'name': 'Pinewood Studios', 'id': 19404}, {'name': 'Metrol Technology', 'id': 25954}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-09-08,16505460.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Based on the inspiring true story,Belle,False,7.2,230.0,"['Romantic', 'Emotional', 'Reflective']",False,False,False,False,True,False,True,False,False,False,True,False
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,10393,tt0191397,en,The Replacements,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",13.450661,/cHI4RgNND66gAcV63V5SoS76tVQ.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-08-07,0.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Throw the ball. Catch the girl. Keep it simple.,The Replacements,False,6.2,207.0,"['Suspense', 'Happy']",True,False,False,False,False,False,False,True,False,False,False,False
False,,15000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.penelopethemovie.com/,7985,tt0472160,en,Penelope,"Forlorn heiress Penelope Wilhern is cursed, and the only way out is to fall in love with someone of suitable stock. But how can she find her soul mate when she's sequestered inside her family's estate with only her parents to keep her company. This untraditional fairy tale about a girl who bucks convention to create her own happy ending.",13.442999,/f1onDDba0W85o2eIZr4vcfqI47j.jpg,"[{'name': 'Tatira-Hiller Productions', 'id': 273}, {'name': 'Summit Entertainment', 'id': 491}, {'name': 'Grosvenor Park Media Ltd.', 'id': 2053}, {'name': 'Type A Films', 'id': 2308}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-03-01,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A fairytale like no other.,Penelope,False,6.5,409.0,"['Light-hearted', 'Romantic', 'Emotional']",False,False,False,False,True,False,True,False,True,False,False,False
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",http://www.postal-the-movie.com/,2728,tt0486640,en,Postal,"The story begins with a regular Joe who tries desperately to seek employment, but embarks on a violent rampage when he teams up with cult leader Uncle Dave. Their first act is to heist an amusement park, only to learn that the Taliban are planning the same heist as well. Chaos ensues, and now the Postal Dude must not only take on terrorists but also political figures.",13.441185,/pBTuPIcMxAWuh6ZEIFU8vBFXZp.jpg,"[{'name': 'Running With Scissors', 'id': 1199}, {'name': 'Vivendi Entertainment', 'id': 4575}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2007-08-11,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some comedies go too far... others start there.,Postal,False,4.6,94.0,"['Adventurous', 'Happy', 'Light-hearted']",True,False,False,False,False,False,False,False,True,False,False,True
False,,0,"[{'id': 18, 'name': 'Drama'}]",,14976,tt1084950,en,Rachel Getting Married,A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.,13.44059,/rq1z6yiYW1LTgXZhsyNgmtmOedK.jpg,"[{'name': 'Clinica Estetico', 'id': 1274}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-03,0.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Rachel Getting Married,False,6.1,165.0,"['Reflective', 'Emotional', 'Happy']",True,False,False,False,False,False,True,False,False,False,True,False
False,,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,13460,tt0483607,en,Doomsday,"A lethal virus spreads throughout the British isles,infecting millions and killing hundreds of thousands. To contain the threat, acting authorities brutally quarantine the country as it succumbs to fear and chaos. The quarantine is successful. Three decades later, the Reaper virus violently resurfaces in a major city. An elite group of specialists is urgently dispatched into the still-quarantined country to retrieve a cure by any means necessary. Shut off from the rest of the world, the unit must battle through a landscape that has become a waking nightmare.",13.436536,/fTwyePFDgcJVCL02GndcnZT3mvt.jpg,"[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Intrepid Pictures', 'id': 1224}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Moonlighting Films', 'id': 9137}, {'name': 'Internationale Filmproduktion Blackbird Dritte', 'id': 19855}, {'name': 'Crystal Sky Pictures', 'id': 20241}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]",2008-03-14,22211426.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mankind has an expiration date.,Doomsday,False,5.8,374.0,"['Tense', 'Suspense', 'Adventurous']",False,False,True,False,False,False,False,True,False,False,False,True
False,,80000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,4147,tt0257044,en,Road to Perdition,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",13.426684,/jn0GH8klINSQtRNifY8W2Kv4ajl.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'The Zanuck Company', 'id': 80}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-07-12,181001478.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Pray for Michael Sullivan.,Road to Perdition,False,7.3,1102.0,"['Reflective', 'Tense', 'Suspense']",False,False,True,False,False,False,False,True,False,False,True,False
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://toroplay.ml/the-little-hours/,411873,tt5666304,en,The Little Hours,A young servant fleeing from his master takes refuge at a convent full of emotionally unstable nuns in the middle ages.,13.423018,/wS69OOwBJzimoLIcmYMSVkmhCZM.jpg,"[{'name': 'Destro Films', 'id': 35043}, {'name': 'Bow and Arrow Entertainment', 'id': 37432}, {'name': 'Productivity Media', 'id': 41608}, {'name': 'Concourse Media', 'id': 62709}, {'name': 'StarStream Media', 'id': 92469}, {'name': 'Dublab Media', 'id': 92470}, {'name': 'Exhibit', 'id': 92471}, {'name': 'Foton Pictures', 'id': 92472}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-06-30,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Little Hours,False,5.9,36.0,"['Happy', 'Light-hearted']",True,False,False,False,False,False,False,False,True,False,False,False
False,,135000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",http://www.meettheboov.com/,228161,tt2224026,en,Home,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",13.422713,/nIvfqZkq4nQmmIwOowRgBLhWoDd.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-03-18,368871007.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Worlds Collide,Home,False,6.8,1539.0,"['Light-hearted', 'Reflective', 'Adventurous']",False,False,False,False,False,False,False,False,True,False,True,True
False,,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",,340945,tt2032572,en,USS Indianapolis: Men of Courage,"The harrowing true story of the crew of the USS Indianapolis, who were stranded in the Philippine Sea for five days after delivering the atomic weapons that would eventually end WWII. As they awaited rescue, they endured extreme thirst, hunger, and relentless shark attacks.",13.417585,/kLzOqLE3JyarkaRrtlDBLt8Orlx.jpg,"[{'name': 'Saturn Films', 'id': 831}, {'name': 'Patriot Pictures', 'id': 2373}, {'name': 'Hannibal Pictures', 'id': 8692}, {'name': 'MVP Films', 'id': 37580}, {'name': 'USS Indianapolis Production', 'id': 82513}, {'name': 'Union Patriot Capital Management', 'id': 85374}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-09-22,0.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,"1196 men aboard, 5 days in water, 317 survived",USS Indianapolis: Men of Courage,False,6.0,124.0,"['Adventurous', 'Tense', 'Dark']",False,False,True,False,False,False,False,False,False,True,False,True
False,"{'id': 102782, 'name': 'House Collection', 'poster_path': '/pZhCkFoFyK8VIEuglkv78XDy0h3.jpg', 'backdrop_path': '/ifZA8CtbMf072z71m1ijQHXGe78.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,37530,tt0093220,en,House II: The Second Story,"Young urban professionals Jesse (Arye Gross) and his girlfriend Kate (Lar Park Lincoln), move into an old mansion that has been in Jesse's family for generations. They are soon joined by Jesse's goofy friend Charlie (Jonathan Stark), who brought along his diva girlfriend Lana (Amy Yasbeck), in the hopes of being discovered by Kate, who works for a record company. Jesse has returned to this old family mansion after his parents were murdered when he was a baby. While going through old things in the basement, Jesse finds a picture of his great-great grandfather (and namesake) in front of a Mayan temple holding a crystal skull with jewels in the eyes. In the background is a man Jesse learns is Slim Razor, a former partner of his great-great grandfather turned bitter enemy after a disagreement over who would get to keep the skull.",13.416334,/gv4mBZfv09eEW4Sv5ZZmalMDYlA.jpg,"[{'name': 'New World Pictures', 'id': 1950}, {'name': 'Sean S. Cunningham Films', 'id': 17611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-05-14,7800000.0,88.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,It's an all new house with brand new owners,House II: The Second Story,False,5.0,66.0,"['Emotional', 'Adventurous', 'Reflective']",False,False,False,False,False,False,True,False,False,False,True,True
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,15671,tt1076252,en,Picture This,"Bookish and unpopular Mandy finds her luck finally changing when Drew, the school hottie, invites her to the year's biggest party. But with being grounded and Drew's ex-girlfriend bent on thwarting her, Mandy may be destined to remain a geek. Can a little ingenuity and some help from her friends save the day?",13.415919,/nW9MzfiqwVMloUAJibXKE29JD8C.jpg,"[{'name': 'Hughes Capital Entertainment', 'id': 9075}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-07-13,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A no-body is about to become a somebody to impress everybody!,Picture This,False,5.4,109.0,"['Happy', 'Light-hearted', 'Romantic']",True,False,False,False,True,False,False,False,True,False,False,False
False,,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",http://www.anonymous-movie.com/,61891,tt1521197,en,Anonymous,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays.",13.413895,/tuAI9fT8AzakI5w4V1KZyUEvuDW.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Centropolis Entertainment', 'id': 347}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2011-10-21,15395087.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Was Shakespeare a Fraud?,Anonymous,False,6.3,291.0,"['Emotional', 'Reflective', 'Suspense']",False,False,False,False,False,False,True,True,False,False,True,False
False,,15000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",,10349,tt0106664,en,The Dark Half,"Thad Beaumont is the author of a highly successful series of violent pulp thrillers written under the pseudonym of ‘George Stark’, but when he decides to ‘kill-off’ his alter-ego in a mock ceremony, it precipitates a string of sadistic murders matching those in his pulp novels, which are soon discovered to be the work of Stark himself. Looking like a maniacal version of his counterpart, Stark is not so willing to quit the writing game – even if it means coming after Thad's wife and their baby.",13.412785,/x9ROx7QrJkMK7vet6uhsgrM4Y8Z.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'George A. Romero Productions', 'id': 40490}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-04-23,10611160.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are very good reasons to be afraid of the dark.,The Dark Half,False,5.4,91.0,"['Dark', 'Suspense', 'Scary']",False,False,False,True,False,False,False,True,False,True,False,False
False,,90000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",http://www.thelastwitchhunter.movie/,274854,tt1618442,en,The Last Witch Hunter,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",13.412445,/xw1GFKzxjgfm3dQoK1swFcHmfaC.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Atmosphere Entertainment MM', 'id': 2995}, {'name': 'One Race Films', 'id': 7154}, {'name': 'Goldmann Pictures', 'id': 12006}, {'name': 'NeoReel', 'id': 24097}, {'name': 'Aperture Entertainment', 'id': 33832}, {'name': 'TIK Films', 'id': 72441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-10-21,146936910.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hunt forever.,The Last Witch Hunter,False,5.7,1345.0,"['Adventurous', 'Scary', 'Reflective']",False,False,False,True,False,False,False,False,False,False,True,True
False,"{'id': 339577, 'name': 'Grindhouse Collection', 'poster_path': '/sWUxopG2KTIn4ve8v0SlbAzLGaz.jpg', 'backdrop_path': '/f6CqIpHJLCqmd4VgytKymKl0JEF.jpg'}",25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.deathproof.net/,1991,tt1028528,en,Death Proof,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.",13.412137,/nyQBcpxqS4im2akQlWG9Y1oeM2V.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Troublemaker Studios', 'id': 10807}, {'name': 'Rodriguez International Pictures', 'id': 45194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-21,25037897.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A crash course in revenge,Death Proof,False,6.7,1359.0,"['Tense', 'Adventurous', 'Suspense']",False,False,True,False,False,False,False,True,False,False,False,True
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,409297,tt4805316,en,A Dark Song,A determined young woman and a damaged occultist risk their lives and souls to perform a dangerous ritual that will grant them what they want.,13.411614,/fguce8M1bZnWjVkRWCFh9P3kt6A.jpg,"[{'name': 'Samson Films', 'id': 11571}, {'name': 'Tall Man Films', 'id': 46844}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",2016-10-14,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Not everything can be forgiven.,A Dark Song,False,6.4,69.0,"['Emotional', 'Reflective', 'Scary']",False,False,False,True,False,False,True,False,False,False,True,False
False,,7000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",http://theneondemon.com/,301365,tt1974419,en,The Neon Demon,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",13.410522,/pksGBk7yJqSuQ2F47S9eoqbtjWt.jpg,"[{'name': 'Bold Films', 'id': 2266}, {'name': 'Amazon Studios', 'id': 20580}, {'name': 'Vendian Entertainment', 'id': 50481}, {'name': 'Space Rocket Nation', 'id': 67574}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-06-08,1333124.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beauty is vicious.,The Neon Demon,False,6.4,926.0,"['Suspense', 'Tense', 'Scary']",False,False,True,True,False,False,False,True,False,False,False,False
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,87826,tt1648179,en,Here Comes the Boom,A high school biology teacher moonlights as a mixed-martial arts fighter in an effort to raise money to save the school's music program.,13.409588,/sB7UeSr1D4uIhTm76GdtA1e7F0t.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Broken Road Productions', 'id': 8000}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-10-11,73100172.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No one will fight for his students like Mr. Voss.,Here Comes the Boom,False,6.0,598.0,"['Happy', 'Light-hearted']",True,False,False,False,False,False,False,False,True,False,False,False
False,,45000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://theinsideman.net,388,tt0454848,en,Inside Man,"Bank robber Dalton Russell enters a Manhattan bank, locks the doors and takes hostages, working methodically and without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop and a high-profile 'fixer' enter high-stakes negotiations.",13.393548,/z6wYRuvk1lf60R4SmWETfdUvGsm.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-03-23,184376254.0,129.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sq', 'name': 'shqip'}]",Released,It looked like the perfect bank robbery. But you can't judge a crime by its cover.,Inside Man,False,7.3,1671.0,"['Suspense', 'Dark', 'Tense']",False,False,True,False,False,False,False,True,False,True,False,False
False,,125000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://www.dreamworks.com/thebossbaby/,295693,tt3874544,en,The Boss Baby,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",13.392824,/unPB1iyEeTBcKiLg8W083rlViFH.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-03-23,498814908.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Born leader,The Boss Baby,False,6.1,2336.0,"['Light-hearted', 'Uplifting', 'Happy']",True,False,False,False,False,True,False,False,True,False,False,False
False,,30,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,11074,tt0108238,en,Striking Distance,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted to water-way duty Tom, along with new partner Jo Christman, navigate the three rivers looking for clues and discovering bodies. This time the victims are women Tom knows, he must find the killer to prove his innocence.",13.390917,/swxJEeSHQ6sM23KsLLFoTv8j4hM.jpg,"[{'name': 'Columbia Pictures Industries', 'id': 5848}, {'name': 'Columbia Films S.A.', 'id': 6386}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-17,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"They shouldn't have put him in the water, if they didn't want him to make waves.",Striking Distance,False,5.4,223.0,"['Tense', 'Dark', 'Suspense']",False,False,True,False,False,False,False,True,False,True,False,False
False,,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,814,tt0082010,en,An American Werewolf in London,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,13.390802,/r5CbVhy3vO6SqdOTwinZVtaRbhb.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Guber/Peters Company', 'id': 276}, {'name': 'American Werewolf Inc.', 'id': 606}, {'name': 'Lyncanthrope Films', 'id': 607}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-08-21,31973249.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beware the Moon.,An American Werewolf in London,False,7.2,571.0,['Reflective'],False,False,False,False,False,False,False,False,False,False,True,False
False,,15000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",http://www.midnightmeattrainthemovie.com,10185,tt0805570,en,The Midnight Meat Train,"The photographer Leon lives with his girlfriend and waitress Maya waiting for a chance to get in the photo business. When Maya contacts their friend Jurgis, he schedules a meeting for Leon with the successful owner of arts gallery Susan Hoff; she analyzes Leon's work and asks him to improve the quality of his photos. During the night, the upset Leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, Leon defends her and the guys move on. On the next morning, Leon discovers that the woman is missing. He goes to the police station, but Detective Lynn Hadley does not give much attention to him and discredits his statement. Leon becomes obsessed to find what happened with the stranger and he watches the subway station. When he sees the elegant butcher Mahogany in the train, Leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness.",13.389735,/be9padYpkmKYj6xsc9CvO6C1LRO.jpg,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'GreeneStreet Films', 'id': 2152}, {'name': 'Midnight Picture Show', 'id': 22056}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-07,3533227.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,The most terrifying ride you'll ever take,The Midnight Meat Train,False,6.0,294.0,"['Suspense', 'Dark', 'Tense']",False,False,True,False,False,False,False,True,False,True,False,False
